"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2018-03-09",0,FALSE,"971997301009821696",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mtgchill","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RT MnemonicTutor: Tired of the overpriced GPU crap? Want to build a #budget #gaming #PC that can play #eSports titl… https://t.co/5MkGwRJwll",TRUE
"2018-03-09",0,FALSE,"971996997027704832",TRUE,NA,NA,NA,NA,NA,2,FALSE,"TheCloudCTO","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MnemonicTutor: Tired of the overpriced GPU crap? Want to build a #budget #gaming #PC that can play #eSports titles at #1080p max settin…",FALSE
"2018-03-09",2,FALSE,"971996818790694912",FALSE,NA,NA,NA,NA,NA,2,FALSE,"MnemonicTutor","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tired of the overpriced GPU crap? Want to build a #budget #gaming #PC that can play #eSports titles at #1080p max s… https://t.co/kkMb0VzhwC",TRUE
"2018-03-09",0,FALSE,"971996585209954304",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Cash_Crone","<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","Say No To #Budget #Bullies https://t.co/I2VBymaXFK",FALSE
"2018-03-09",0,FALSE,"971996025983459328",TRUE,NA,NA,NA,NA,NA,1,FALSE,"saraswantos","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Followmeaway_: These #budget tips will help you save money for #travel! #traveltips https://t.co/UQ4eXrofbG",FALSE
"2018-03-09",0,FALSE,"971994597655068672",FALSE,NA,NA,NA,NA,NA,0,FALSE,"hackingbudget","<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","Is the lottery a good idea? Well, at the very least it may https://t.co/nl5tFWFUCq #Budget #PersonalFinance #money https://t.co/W1vfiWVoPY",FALSE
"2018-03-09",0,FALSE,"971993599956066304",FALSE,NA,NA,NA,NA,NA,0,FALSE,"allanreporter","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Agriculture an also-ran in federal budget #westcdnag #budget - Manitoba Co-operator https://t.co/7XDB4Of3Bq",FALSE
"2018-03-09",0,FALSE,"971992592568131584",TRUE,NA,NA,NA,NA,NA,1,FALSE,"CeriVillasBali","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CeriVillasBali: BALI VILLA June Offer<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>Private Pool-BBQ-free Fiber WIFI<ed><U+00A0><U+00BD><ed><U+00B8><U+0087> #wonderful #life #free #lfreewifi #internet #moments #souvenirs…",FALSE
"2018-03-09",0,FALSE,"971991243310837760",TRUE,NA,NA,NA,NA,NA,1,FALSE,"MilkNutrition","<a href=""https://twitter.com/milknutrition"" rel=""nofollow"">chheseandairy</a>","RT @britishberliner: If you're thinking of #Switzerland, it's best to stick to a #budget 'cos it's terribly #expensive! Prepare yourself fo…",FALSE
"2018-03-09",0,FALSE,"971990529977155584",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Cash_Crone","<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","#Restaurant #dining on a budget? It can be done! https://t.co/vVm7wP8XK1 #budget #debt",FALSE
"2018-03-09",0,FALSE,"971989275658018816",FALSE,NA,NA,NA,NA,NA,0,FALSE,"PhiPhiIslands","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Unmissable!
17% off #Budget AC Room @ https://t.co/xYeIdpxSQE
1,200 THB-E31-$33-£27
till 31th March
#phiphi… https://t.co/scub8Vv7aZ",TRUE
"2018-03-09",0,FALSE,"971989267667763200",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MayaBayTheBeach","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Unmissably awesome!
17% off #Budget AC Room @ https://t.co/Lt5Qe34TnN
1,200 THB-E31-$33-£27
till 31th March
#phiphi… https://t.co/P2UecYGFEC",TRUE
"2018-03-09",0,FALSE,"971988861206241280",FALSE,NA,NA,NA,NA,NA,0,FALSE,"RacerCMSLtd","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Award winning Customer Service, quickest turnaround and lower #mailing #costs https://t.co/Dad5NjupeN #mail #post… https://t.co/OR7AWQSRJC",TRUE
"2018-03-09",3,FALSE,"971988033565114368",FALSE,NA,NA,NA,NA,NA,1,FALSE,"YLSboutique","<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","#reloved #bridal #bride #gown #wedding #boutique #designer #marriage #yourlittlesecret #preloved #budget #bridetobe… https://t.co/UyXS0WecxL",TRUE
"2018-03-09",0,FALSE,"971987712147271680",FALSE,NA,NA,NA,NA,NA,1,FALSE,"britishberliner","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","If you're thinking of #Switzerland, it's best to stick to a #budget 'cos it's terribly #expensive! Prepare yourself… https://t.co/ED9yZDDhRh",TRUE
"2018-03-09",0,FALSE,"971985749141700608",FALSE,NA,NA,NA,NA,NA,0,FALSE,"SightsIn1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Follow @SightsIn1 It's Value Addition to CAREER!

Sharing key highlights of Budget 2018 with HR Professionals' comm… https://t.co/g7Lul295Qq",TRUE
"2018-03-09",0,FALSE,"971983762794803200",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Cash_Crone","<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","#Cash Crone: 2016 - The Year of the Fixer Upper https://t.co/RPlCdlFyiu #adventure #bills #budget",FALSE
"2018-03-09",0,FALSE,"971983429393817600",FALSE,NA,NA,NA,NA,NA,0,FALSE,"hatchbuck","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Is It Time To Reevaluate Your Small Business Budget? https://t.co/FtGDpMs1I8 #SMB #budget https://t.co/24dhT0uA35",FALSE
"2018-03-09",0,FALSE,"971992592568131585",TRUE,NA,NA,NA,NA,NA,1,FALSE,"CeriVillasBali","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CeriVillasBali: BALI VILLA June Offer<ed><U+00A0><U+00BD><ed><U+00B8><U+008D>Private Pool-BBQ-free Fiber WIFI<ed><U+00A0><U+00BD><ed><U+00B8><U+0087> #wonderful #life #free #lfreewifi #internet #moments #souvenirs…",FALSE
